subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS014-DRS III,Comprehend oral and written information,Read a variety of simple texts appropriately,Read multi-syllable and grade-appropriate words,mcq,easy,Which word means a small flying insect that bites people and spreads disease?,butterfly|crocodile|bicycle|mosquito,,mosquito,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Comprehend oral and written information,Read a variety of simple texts appropriately,Read multi-syllable and grade-appropriate words,fill_blank,hard,Break the word 'impossible' into its syllables: im - pos - ___ - ble,,si|se|sy|so,si,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Comprehend oral and written information,Read a variety of simple texts appropriately,Read multi-syllable and grade-appropriate words,mcq,medium,Which word means a two-wheeled vehicle that you pedal?,bicycle|telephone|television|library,,bicycle,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: and, but)",fill_blank,easy,I like English ___ Kiswahili.,,and|but|or|so,and,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: and, but)",short_answer,easy,"Join these two sentences using 'and': ""John likes English. John likes Kiswahili.""",,,John likes English and Kiswahili.,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: and, but)",mcq,medium,Which word is used to join two similar ideas together?,but|and|not|is,,and,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: and, but)",mcq,medium,Which word is used to join two contrasting (different) ideas?,and|also|but|too,,but,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: and, but)",fill_blank,medium,"I like football, ___ I don't like netball.",,but|and|so|or,but,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: and, but)",short_answer,medium,"Join these two sentences using 'but': ""I like netball. I don't like football.""",,,"I like netball, but I don't like football.",,2,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: and, but)",true_false,easy,The word 'and' is used to join two contrasting ideas.,,,False,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: and, but)",true_false,easy,The word 'but' is used to join two contrasting ideas.,,,True,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: and, but)",sequencing,medium,Arrange these words to form a correct sentence: and / Kiswahili / English / I like,,,I like English and Kiswahili.,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Use conjunctions in oral and written contexts (target: and, but)",short_answer,hard,"Join these two sentences using 'and': ""Dorika has one sister. Dorika has one brother.""",,,Dorika has one sister and one brother.,,2,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Use personal pronouns,mcq,easy,Which pronoun would you use to talk about yourself?,he|they|it|I,,I,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Use personal pronouns,mcq,easy,"Which pronoun replaces the name of a boy, such as 'Peter'?",he|she|it|they,,he,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Use personal pronouns,mcq,medium,"Which pronoun replaces the name of a girl, such as 'Bahati'?",he|she|it|we,,she,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Use personal pronouns,fill_blank,medium,Jamila is my best friend. ___ loves cooking.,,She|He|It|They,She,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Use personal pronouns,fill_blank,medium,Look at the cow under the tree. ___ is big and fat.,,It|He|She|They,It,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Use personal pronouns,fill_blank,easy,My name is Sonia. ___ am in Standard Three at Kilimatinde Primary School.,,I|You|She|We,I,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Use personal pronouns,fill_blank,medium,"Japheti, Naomi and I went to the zoo. ___ saw lions, giraffes and zebras.",,We|They|She|It,We,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Use personal pronouns,true_false,easy,The pronoun 'they' is used for more than one person or thing.,,,True,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Use personal pronouns,true_false,medium,The pronoun 'it' is used to replace the name of a person.,,,False,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Use personal pronouns,matching,medium,Match each pronoun to the name it could replace.,he::Peter||she::Bahati||they::Naomi and Sonia||I::yourself,,he::Peter||she::Bahati||they::Naomi and Sonia||I::yourself,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",mcq,easy,Which sentence describes something that happens regularly (a routine)?,She is eating now.|She was eating.|She eats breakfast every day.|Eating is fun.,,She eats breakfast every day.,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",mcq,easy,Which sentence describes something happening right now?,He goes to school every day.|He went to school.|He will go to school.|He is going to school now.,,He is going to school now.,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",short_answer,medium,"According to Shabani's daily routine, what time does he get up?",,,05:30 am,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",short_answer,medium,"According to Shabani's daily routine, what does he do at 07:00 am?",,,sweeps the compound,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",mcq,medium,"In the passage 'My day', what does Nasha do first after waking up?",She brushes her teeth|She has a bath|She drinks tea|She goes to school,,She brushes her teeth,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",short_answer,medium,"In the passage 'My day', what time does Nasha go to sleep?",,,8:30 pm,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",fill_blank,medium,My mother is ___ in the kitchen. (cook),,cooking|cooked|cooks|cook,cooking,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",fill_blank,medium,My younger sister is ___ a cake. (eat),,eating|eaten|eats|ate,eating,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",mcq,hard,"Which question correctly asks about the ongoing action in ""He is crying.""?",What does he do?|What is he doing?|What is he crying?|What did he do?,,What is he doing?,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",sequencing,medium,Arrange these sentences about Hamisi in the correct order: 'He is crying because of a stomach ache.' / 'Hamisi is picking a mango under the tree.' / 'His parents are taking him to hospital.' / 'He is eating the mango without washing it.',,,Hamisi is picking a mango under the tree. He is eating the mango without washing it. He is crying because of a stomach ache. His parents are taking him to hospital.,,2,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",true_false,easy,The sentence 'I play every day' describes a daily routine.,,,True,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,"Express routines and ongoing activities in school and home contexts (target: simple present tense, present continuous tense)",true_false,medium,The sentence 'She is swimming' describes something that happens every day.,,,False,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Express possession using the verbs have and has,mcq,easy,"Which word do we use with 'I', 'you', 'we' and 'they'?",has|is|have|am,,have,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Express possession using the verbs have and has,mcq,easy,"Which word do we use with 'he', 'she' and 'it'?",have|are|am|has,,has,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Express possession using the verbs have and has,fill_blank,easy,The giraffe ___ a long neck.,,has|have|is|are,has,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Express possession using the verbs have and has,fill_blank,medium,Bora's parents ___ many hens.,,have|has|is|are,have,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Express possession using the verbs have and has,fill_blank,medium,Bora ___ four hens.,,has|have|is|are,has,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Express possession using the verbs have and has,short_answer,medium,"According to the passage about the giraffe, what does the giraffe's calf have besides brown spots?",,,a very short tail,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Express possession using the verbs have and has,mcq,medium,"In the passage 'Poultry farm', how many hens will Bora have in total if all the chicks grow?",fourteen|four|ten|forty,,fourteen,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Express possession using the verbs have and has,true_false,easy,We say 'She have a pencil.',,,False,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Express possession using the verbs have and has,true_false,easy,We say 'They have sweets.',,,True,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Use appropriate grammar and vocabulary both orally and in writing,Express possession using the verbs have and has,fill_blank,medium,This is a monkey. It ___ a long tail.,,has|have|is|do,has,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)",mcq,easy,"In the story about the trip to the Serengeti, what subject does Mrs Mashaka teach?",English|Geography and the Environment|Mathematics|Science,,Geography and the Environment,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)",short_answer,medium,What was the first group asked to write during the trip to the Serengeti?,,,the names of animals,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)",short_answer,medium,What was the second group asked to write during the trip to the Serengeti?,,,the names of birds,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)",mcq,medium,What was the third group asked to do during the trip to the Serengeti?,Write the names of animals|Write the names of birds|Write the names of insects|Take photographs,,Write the names of insects,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)",mcq,easy,Which of these animals did the pupils see at the Serengeti?,whales|penguins|sharks|elephants,,elephants,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)",true_false,easy,"Before the class trip, the whole class had already been to the Serengeti.",,,False,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)",mcq,medium,Which insect did the pupils see at the Serengeti National Park?,bees|spiders|scorpions|centipedes,,bees,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,Write dictated words,short_answer,easy,Write the correct spelling of the word that names a long-necked animal often seen in national parks.,,,giraffe,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,Write dictated words,short_answer,medium,Write the word that means a place where sick people go to see a doctor.,,,hospital,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,Write dictated words,short_answer,easy,Write the word that names the soft yellow fruit that monkeys like to eat.,,,banana,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,Write dictated words,fill_blank,medium,Complete the spelling of this word: bi_ycle,,c|s|k|z,c,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM",en
