subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kuonesha uelekeo wa vitu mbalimbali kwa kutumia pande kuu nne na nane za dunia (Kutambua pande kuu nne, kuchora pande kuu nne, kutumia pande kuu nne kuonesha uelekeo, kutambua pande nane, kuchora pande nane, kutumia pande nane kuonesha uelekeo)",fill_blank,easy,Pande nane za dunia huundwa na pande kuu nne pamoja na pande ___ za ziada.,,nne|mbili|tatu|tano,nne,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kuonesha uelekeo wa vitu mbalimbali kwa kutumia pande kuu nne na nane za dunia (Kutambua pande kuu nne, kuchora pande kuu nne, kutumia pande kuu nne kuonesha uelekeo, kutambua pande nane, kuchora pande nane, kutumia pande nane kuonesha uelekeo)",matching,medium,Oanisha upande wa dunia (Safu A) na kifupi chake (Safu B).,Kaskazini-Mashariki::Kas-Mas||Kusini-Mashariki::Kus-Mas||Kusini-Magharibi::Kus-Magh||Kaskazini-Magharibi::Kas-Magh,,Kaskazini-Mashariki::Kas-Mas||Kusini-Mashariki::Kus-Mas||Kusini-Magharibi::Kus-Magh||Kaskazini-Magharibi::Kas-Magh,,2,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kuonesha uelekeo wa vitu mbalimbali kwa kutumia pande kuu nne na nane za dunia (Kutambua pande kuu nne, kuchora pande kuu nne, kutumia pande kuu nne kuonesha uelekeo, kutambua pande nane, kuchora pande nane, kutumia pande nane kuonesha uelekeo)",mcq,hard,Upande gani upo katikati ya Kusini na Mashariki?,Kaskazini-Magharibi|Kaskazini-Mashariki|Kusini-Mashariki|Kusini-Magharibi,,Kusini-Mashariki,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kuonesha uelekeo wa vitu mbalimbali kwa kutumia pande kuu nne na nane za dunia (Kutambua pande kuu nne, kuchora pande kuu nne, kutumia pande kuu nne kuonesha uelekeo, kutambua pande nane, kuchora pande nane, kutumia pande nane kuonesha uelekeo)",mcq,hard,"Endapo shule yako ipo Kaskazini-Magharibi mwa shule ya rafiki yako, shule ya rafiki yako itakuwa upande gani ukitokea shuleni kwako?",Kaskazini-Magharibi|Kusini-Magharibi|Kusini-Mashariki|Kaskazini-Mashariki,,Kusini-Mashariki,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kuonesha uelekeo wa vitu mbalimbali kwa kutumia pande kuu nne na nane za dunia (Kutambua pande kuu nne, kuchora pande kuu nne, kutumia pande kuu nne kuonesha uelekeo, kutambua pande nane, kuchora pande nane, kutumia pande nane kuonesha uelekeo)",short_answer,easy,Taja sababu mbili zinazofanya iwe muhimu kujua Pande Kuu za Dunia.,,,"Mfano: husaidia kubaini uelekeo na mahali katika ramani na uso wa dunia, na huwasaidia madereva, marubani na manahodha kuongoza vyombo vya usafiri (au: husaidia kuimarisha ulinzi na usalama)",,2,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kuonesha uelekeo wa vitu mbalimbali kwa kutumia pande kuu nne na nane za dunia (Kutambua pande kuu nne, kuchora pande kuu nne, kutumia pande kuu nne kuonesha uelekeo, kutambua pande nane, kuchora pande nane, kutumia pande nane kuonesha uelekeo)",sequencing,medium,"Panga hatua hizi za kuchora Pande Kuu za Dunia asubuhi kwa mpangilio sahihi: (A) Tembea hatua tatu mbele kuelekea Jua linakochomoza na uandike Mashariki, (B) Chora duara mahali ulipo, (C) Baini upande Jua linakochomoza na geukia upande huo, (D) Rudi kwenye duara kisha tembea hatua tatu kurudi nyuma na uandike Magharibi.",,,"B, C, A, D",,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",mcq,easy,Ramani ni nini?,Picha halisi ya eneo iliyopigwa kwa kamera|Mchoro unaowakilisha taarifa za uso wa dunia kwa kutumia skeli maalumu|Maelezo ya maandishi kuhusu eneo fulani pekee|Orodha ya majina ya maeneo,,Mchoro unaowakilisha taarifa za uso wa dunia kwa kutumia skeli maalumu,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",mcq,easy,Ramani zinaweza kuchorwa katika eneo gani kati ya yafuatayo?,"Hewa pekee|Moshi|Karatasi, kitambaa au kidijitali|Maji pekee",,"Karatasi, kitambaa au kidijitali",,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",mcq,medium,Kundi la ramani zinazotoa taarifa mbalimbali za jumla kuhusu eneo fulani huitwaje?,Ramani za kihistoria|Ramani za kiuchumi|Ramani za thematiki|Ramani za jumla,,Ramani za jumla,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",mcq,medium,"Ramani zinazowasilisha mada moja maalumu na pekee, kama vile mtawanyiko wa watu, huitwaje?",Ramani za jumla|Ramani za barabara|Ramani za thematiki|Ramani za topografia,,Ramani za thematiki,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",mcq,medium,Ramani inayotumia mistari ya kontua kuonesha tofauti za miinuko ni ramani gani?,Ramani ya kisiasa|Ramani ya idadi ya watu|Ramani ya barabara na reli|Ramani ya topografia,,Ramani ya topografia,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",mcq,easy,"Ramani inayoonesha mipaka ya nchi, mikoa na wilaya ni ramani gani?",Ramani ya hali ya hewa|Ramani ya kisiasa|Ramani ya mipango miji|Ramani ya topografia,,Ramani ya kisiasa,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",fill_blank,medium,Kipengele cha ramani kinachoeleza mahali taarifa za ramani zilipopatikana huitwa ___.,,chanzo|ufunguo|skeli|fremu,chanzo,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",fill_blank,easy,___ ni mpaka au mstari wa nje unaozunguka ramani.,,Skeli|Fremu|Gridi|Ufunguo,Fremu,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",mcq,medium,Kipengele gani cha ramani hufafanua alama na ishara zilizotumika kwenye ramani?,Fremu|Chanzo|Kichwa cha ramani|Ufunguo,,Ufunguo,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",mcq,medium,Kipengele gani cha ramani huonesha uhusiano wa umbali kwenye ramani na umbali halisi ardhini?,Gridi|Ufunguo|Skeli|Fremu,,Skeli,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",true_false,easy,Ramani nzuri inapaswa kuwa na taarifa za hivi karibuni.,,,Kweli,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",true_false,medium,Ramani nzuri inapaswa kuwa na maneno mengi ya kisayansi magumu ili ionekane rasmi.,,,Uongo,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",short_answer,medium,Taja sifa mbili za ramani nzuri.,,,"Mfano: isomeke na kutafsiriwe kwa urahisi, na ioneshe vipengele vyote muhimu vya ramani (au: iwakilishe maeneo na umbali halisi, itumie alama na rangi zinazofanana, iwe na taarifa za hivi karibuni)",,2,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",short_answer,medium,Eleza umuhimu mmoja wa ramani katika shughuli za kiuchumi za jamii.,,,"Mfano: ramani husaidia kuonesha mahali ambapo rasilimali za nchi zinapatikana (au: husaidia kupanga safari, kuonesha vivutio vya utalii vinavyoingiza mapato)",,2,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",matching,medium,Oanisha aina ya ramani (Safu A) na maelezo yake (Safu B).,"Ramani ya topografia::Huwakilisha maumbo ya asili na yaliyotengenezwa na binadamu kwa mistari ya kontua||Ramani ya kisiasa::Huonesha mipaka ya nchi, mikoa na wilaya||Ramani ya hali ya hewa::Huonesha mtawanyiko wa joto na mvua||Ramani ya idadi ya watu::Huonesha mtawanyiko wa watu katika eneo",,"Ramani ya topografia::Huwakilisha maumbo ya asili na yaliyotengenezwa na binadamu kwa mistari ya kontua||Ramani ya kisiasa::Huonesha mipaka ya nchi, mikoa na wilaya||Ramani ya hali ya hewa::Huonesha mtawanyiko wa joto na mvua||Ramani ya idadi ya watu::Huonesha mtawanyiko wa watu katika eneo",,2,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",mcq,hard,Ungetumia ramani gani kufahamu mwinuko wa mlima kabla ya kuupanda?,Ramani ya idadi ya watu|Ramani ya kisiasa|Ramani ya barabara na reli|Ramani ya topografia,,Ramani ya topografia,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,"Kueleza dhana ya ramani (maana, sifa na umuhimu)",short_answer,easy,Ni tofauti gani iliyopo kati ya picha na ramani?,,,"Mfano: picha huonesha mwonekano halisi wa eneo kama lilivyo, wakati ramani huwakilisha taarifa za eneo kwa kutumia alama na skeli maalumu",,2,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,mcq,easy,Taaluma ya uchoraji wa ramani huitwaje?,Historia|Jiolojia|Katografia|Baiolojia,,Katografia,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,fill_blank,easy,Mtu anayechora ramani huitwa ___.,,katografa|dereva|rubani|mwalimu,katografa,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,mcq,easy,Ramani sahili huchorwa bila kutumia kipengele gani?,Rangi|Karatasi|Skeli|Penseli,,Skeli,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,mcq,medium,Ni kifaa gani kati ya vifuatavyo HAKITUMIKI kuchorea ramani?,Rula|Kipimajoto|Penseli|Bikari,,Kipimajoto,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,fill_blank,medium,Michoro midogo inayowakilisha vitu halisi kwenye ramani huitwa ___ za ramani.,,alama|fremu|gridi|chanzo,alama,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,true_false,easy,Alama za ramani huoneshwa kwenye ufunguo wa ramani.,,,Kweli,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,mcq,medium,Ni hatua gani ya kwanza katika uchoraji wa ramani sahili?,"Kuandika kichwa cha ramani|Kuchora fremu|Kutambua ukubwa, umbo na uelekeo wa eneo|Kuandaa ufunguo",,"Kutambua ukubwa, umbo na uelekeo wa eneo",,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,mcq,medium,Hatua ya mwisho katika uchoraji wa ramani sahili ni ipi?,Kutambua ukubwa wa eneo|Kuweka alama ya uelekeo wa Kaskazini|Kuchora umbo la mipaka ya eneo|Kuchora fremu,,Kuchora fremu,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,short_answer,medium,Taja vitu vitatu vinavyoweza kuoneshwa kwenye ramani ya darasa lako.,,,"Mfano: madawati, mlango na dirisha (au: ubao, meza ya mwalimu, kabati la vitabu)",,2,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,short_answer,easy,Taja vifaa viwili vinavyotumika kuchorea ramani.,,,"Mfano: penseli na rula (au: bikari, kiguni, ufutio, kalamu ya wino, rangi)",,2,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,fill_blank,medium,"Kabla ya kuchora vitu vya darasani, ni lazima kwanza ___ ukubwa, umbo na uelekeo wa darasa.",,kutambua|kufuta|kuuza|kuficha,kutambua,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,mcq,medium,Ni njia gani ya kuwasilisha skeli inayotumia maneno kama vile 'Sentimeta moja kwenye ramani inawakilisha Kilometa moja kwenye ardhi'?,Njia ya mstari|Njia ya alama|Njia ya maelezo|Njia ya uwiano,,Njia ya maelezo,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS017-DRS IV,Kumudu stadi za awali za ramani na mfumo wa jua,Kutumia ramani katika maisha ya kila siku,Kuchora ramani sahili kuonesha mazingira ya darasani,true_false,medium,"Baada ya kumaliza kuchora ramani sahili, hatua ya kabla ya mwisho ni kufanya marekebisho kisha kuchora fremu.",,,Kweli,,1,"TET(2023), JIOGRAFIA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
