subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,sla_name,sla_periods,sla_method,sla_leading,sla_assessment_criteria,sla_teaching_aids,sla_references,sla_notes_intro,sla_notes_details,sla_notes_illustrations,sla_notes_daily_life,sla_exercise,sla_diagram_type
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Use singular and plural forms of names of objects found in the immediate environment,Asking and answering how many questions using plural forms,4,Pair practice,Kuwaongoza Wanafunzi,Pupil correctly answers a 'How many...?' question with the appropriate plural noun and number.,"Pictures of a dog with puppies, a cow, a house, a classroom|Question cards","TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Teaches pupils to ask and answer questions that require a plural noun in the answer, grounded in the book's Activity 1 item 6.","Pupils look at a picture, listen to a 'How many...?' question and answer using the plural noun, e.g. 'How many puppies does the dog have? The dog has four puppies.'",How many horns does the cow have? The cow has two horns. How many windows does the house have? The house has three windows. How many pupils are there in the classroom? There are forty pupils.,A pupil can ask a friend 'How many books do you have?' and answer 'I have two books.',How many puppies does the dog have? (picture shows 4)::The dog has four puppies.||How many horns does a cow usually have?::A cow has two horns.||How many windows does the house have? (picture shows 3)::The house has three windows.,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Use singular and plural forms of names of objects found in the immediate environment,Singing a song about singular and plural nouns,2,Demonstration (song),Kuwaongoza Wanafunzi,"Pupil sings the song correctly, identifying which words are singular and which are plural.","Song chart 'One cat, two cats, and one dog'|Pictures of cats, hats and a dog","TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Uses a song to reinforce singular and plural forms in a fun, memorable way, grounded in the book's Activity 1 item 7 song about cats, hats and a dog.","Pupils sing the song together, pointing out that 'cat' and 'hat' are singular while 'cats' and 'hats' are plural, and 'dog' stays singular throughout.","One cat, two cats, and one dog. One hat, two hats, and one dog. Two hats, two cats, and one dog.",A pupil can sing the song at home to help a younger sibling learn singular and plural forms.,"In the song, is 'cat' singular or plural?::Singular||In the song, is 'cats' singular or plural?::Plural||How many dogs are mentioned in the song?::One dog",
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Use singular and plural forms of names of objects found in the immediate environment,Role-playing a dialogue about fruits using singular and plural forms,3,Role play,Kuwaongoza Wanafunzi,"Pupil performs the dialogue with a partner, correctly using plural noun forms for fruits (mangoes, bananas, oranges, papayas).","Dialogue script card|Pictures of mangoes, bananas, oranges, papayas","TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Applies plural nouns in a natural spoken dialogue between two pupils, grounded in the book's Activity 1 item 8 dialogue between Ann and Ali about fruits.","Pupils practise the dialogue in pairs, taking turns as Ann and Ali, asking about and naming favourite fruits.",Ann: What type of fruits do you like? Ali: I like mangoes. Ann: What other fruits do you like? Ali: I also like bananas... I like oranges and papayas.,A pupil can use the same dialogue pattern to ask a friend at school what fruits they like to eat.,"In the dialogue, which fruit does Ali like first?::Mangoes||What other fruit does Ali also like?::Bananas||How does Ali say a papaya tastes?::It tastes sweet.",
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Use singular and plural forms of names of objects found in the immediate environment,Changing singular words to plural and plural words to singular,5,Group discussion,Kuwaongoza Wanafunzi,Pupil correctly changes at least six of the exercise words between singular and plural form.,Exercise 1 word table chart|Word cards,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Pupils practise changing words in both directions, from singular to plural and from plural to singular, consolidating all the plural patterns learnt, grounded in the book's Exercise 1 item 1.","Pupils fill in the missing singular or plural form for each of the eighteen words in the exercise table, applying the -s, -es and -ies rules.","flag -> flags, fox -> foxes, baby -> babies, glass -> glasses, city -> cities, class -> classes; flowers -> flower, boxes -> box.",A pupil writing a shopping list at home can correctly write 'two glasses' instead of 'two glass.',What is the plural of flag?::flags||What is the singular of flowers?::flower||What is the plural of fox?::foxes||What is the plural of baby?::babies,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Use singular and plural forms of names of objects found in the immediate environment,Changing sentences from singular to plural form,5,Group discussion,Kuwaongoza Wanafunzi,Pupil correctly rewrites a given singular sentence into its plural form.,Exercise 1 sentence table chart|Sentence strip cards,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Consolidates the skill of changing whole sentences from singular to plural, not just single words, grounded in the book's Exercise 1 item 2.","Pupils read each singular sentence aloud, then say and write its plural form, changing the noun, article and verb as needed.",This ruler is long. -> These rulers are long. A plane flies very high. -> Planes fly very high. A pupil is in the classroom. -> Pupils are in the classroom.,A pupil writing about their classmates can correctly say 'The pupils are in the classroom' instead of 'The pupil are in the classroom.',Change to plural: This ruler is long.::These rulers are long.||Change to plural: A pupil is in the classroom.::Pupils are in the classroom.||Change to plural: John bought an apple.::John bought apples.,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Listen and respond to simple sentences,Listening and responding to classroom instructions,4,Demonstration,Kuwaongoza Wanafunzi,Pupil correctly carries out at least three simple instructions given orally by the teacher.,Exercise books|Number chart 1-10|Classroom space for movement,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Introduces listening and responding to simple spoken instructions by physically carrying them out, grounded in the book's section 'I listen and respond to simple sentences', Activity 1 item 1.",The teacher gives an instruction such as 'Open your exercise book' or 'Count one to ten' and pupils listen and immediately perform the action.,Open your exercise book. Count one to ten. Touch your head.,A pupil at home correctly follows a parent's instruction such as 'Open the door' by listening carefully and acting.,What do you do when the teacher says 'Open your exercise book'?::Open the exercise book||What do you do when the teacher says 'Count one to ten'?::Count from one to ten aloud||What do you do when the teacher says 'Touch your head'?::Touch your head,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Listen and respond to simple sentences,Listening and responding to action instructions,3,Demonstration,Kuwaongoza Wanafunzi,"Pupil correctly performs the action instructed for touch your shoes, nod your head, and raise your hand.",Classroom space for movement|Instruction cards,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Continues practising listening and responding through physical action instructions, grounded in the book's Activity 1 item 1 (d)-(f).","The teacher says an instruction and pupils respond by performing the correct body movement, reinforcing listening comprehension.",Touch your shoes. Nod your head. Raise your hand.,A pupil can respond correctly when a teacher says 'Raise your hand if you have a question.',What do you do when told 'Touch your shoes'?::Touch your shoes||What do you do when told 'Nod your head'?::Nod your head||What do you do when told 'Raise your hand'?::Raise your hand,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Listen and respond to simple sentences,Singing and responding to an action song (clap and stand),3,Demonstration (song),Kuwaongoza Wanafunzi,Pupil sings and performs the correct action for 'clap your hands' and 'stand up' during the song.,Song chart 'If you are happy and you know it'|Classroom space for movement,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Uses a well-known action song to practise listening and immediately responding with the matching physical action, grounded in the book's Activity 1 item 2.",Pupils sing the first two lines of the song and perform the actions clap and stand up at the correct moment.,"If you are happy and you know it, clap your hands. Clap clap clap. If you are happy and you know it, stand up. Up up up.","A pupil can join in an action song during a school assembly, listening for the action word and responding correctly.","In the song, what do you do on the line 'clap your hands'?::Clap your hands||In the song, what do you do on the line 'stand up'?::Stand up||How many times is 'clap' repeated after the line?::Three times",
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Listen and respond to simple sentences,"Singing and responding to an action song (raise hands, turn around, sit down)",3,Demonstration (song),Kuwaongoza Wanafunzi,"Pupil sings and performs the correct action for raise your hands, turn around, and sit down.",Song chart 'If you are happy and you know it'|Classroom space for movement,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Completes the action song practice, grounded in the book's Activity 1 item 2 remaining lines.","Pupils sing the remaining lines of the song and perform the actions raise hands, turn around and sit down at the correct moment.","If you are happy and you know it, raise your hands. Up up up. If you are happy and you know it, turn around. Wah wah wah. If you are happy and you know it, sit down. Down down down.",A pupil can lead younger siblings at home in singing and acting out the whole song.,"In the song, what do you do on the line 'turn around'?::Turn around||In the song, what do you do on the line 'sit down'?::Sit down||What is the last action in the song?::Sit down",
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Listen and respond to simple sentences,Listening and responding to questions about name and age,4,Pair practice,Kuwaongoza Wanafunzi,Pupil correctly listens to and answers questions about their name and age with a complete sentence.,Question cards|Mirror or picture of a child for name practice,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Introduces listening and responding to simple personal questions, grounded in the book's Activity 1 item 3 (a)-(b).",Pupils listen to the question 'What is your name?' and 'How old are you?' and respond with their own true answer in a full sentence.,What is your name? My name is... . How old are you? I am ... years old.,A pupil meeting a new visitor at school can politely answer 'My name is...' when asked.,How do you answer 'What is your name?'::My name is (pupil's name).||How do you answer 'How old are you?'::I am (age) years old.||Which question asks about your age?::How old are you?,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Listen and respond to simple sentences,Listening and responding to questions about class and favourite food,4,Pair practice,Kuwaongoza Wanafunzi,Pupil correctly listens to and answers questions about their class and their favourite food.,Question cards|Pictures of different foods,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Continues the personal-question practice, grounded in the book's Activity 1 item 3 (c)-(d).",Pupils listen to 'Which class are you in?' and 'What is your favourite food?' and answer in a full sentence.,Which class are you in? I am in Standard Two. What is your favourite food? My favourite food is ... .,A pupil can answer a teacher's register question 'Which class are you in?' with 'I am in Standard Two.',How do you answer 'Which class are you in?'::I am in Standard Two.||How do you answer 'What is your favourite food?'::My favourite food is (food name).||Which question asks about school food you like?::What is your favourite food?,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Listen and respond to simple sentences,Listening and responding to a question about where you live,3,Pair practice,Kuwaongoza Wanafunzi,Pupil correctly listens to and answers the question about where they live with a full sentence.,Question card|Simple local map or picture of houses,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Completes the personal-question practice, grounded in the book's Activity 1 item 3 (e).",Pupils listen to the question 'Where do you live?' and respond by naming their home area or village in a full sentence.,Where do you live? I live in ... .,A pupil can correctly answer 'I live in...' when a new teacher asks where they live.,How do you answer 'Where do you live?'::I live in (place name).||What word starts the question about home?::Where||Is 'Where do you live?' asking about a person's name or their home?::Their home,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop listening and speaking skills in different contexts,Listen and respond to simple sentences,Role-playing personal questions and answers in pairs,3,Role play,Kuwaongoza Wanafunzi,"Pupil, working with a partner, correctly asks and answers all five personal questions from the lesson in order.","Question cards (name, age, class, food, home)|Partner role-play script","TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","Consolidates all five personal questions and answers practised earlier by having pupils perform them together as a short conversation, following the book's full set of questions in Activity 1 item 3.","In pairs, one pupil asks all five questions in turn while the other listens and answers; then they swap roles.",What is your name? How old are you? Which class are you in? What is your favourite food? Where do you live?,A pupil can use the same set of questions to get to know a new pupil who joins the class.,"Name the five questions practised in this lesson.::Name, age, class, favourite food, where you live||What do partners do after asking all five questions?::Swap roles and ask again||Why do we practise these questions in pairs?::To practise listening and speaking / conversation",
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Manipulate phonemes (delete, add and substitute) phonemes (sounds) to form new words",Forming new words by changing the initial sound,4,Demonstration and choral pronunciation,Kuwaongoza Wanafunzi,"A pupil correctly pronounces and reads aloud word pairs formed by changing only the first sound of a word, such as pin/bin and log/dog.",Word cards|Word pair charts|Picture cards,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","A word can be turned into a new word by changing only its first sound while the rest of the word stays the same, for example pin becomes bin.","Pupils pronounce a word, identify its first sound, then compare it with a paired word to notice which sound at the beginning has changed, for example pin-tin, log-fog, bend-mend and log-dog.","pin - bin, run - gun, mend - bend, log - dog, pin - tin, log - fog, bend - mend",A pupil who can hear the changed first sound of a word can read new names and labels at home and in the shop more easily.,Change the first sound of 'pin' to form a word that means a small storage container.::bin||Change the first sound of 'log' to form the name of an animal.::dog||Change the first sound of 'mend' to form a word meaning to curve or turn.::bend,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Manipulate phonemes (delete, add and substitute) phonemes (sounds) to form new words",Forming new words by changing the final sound,4,Pair practice and pronunciation drill,Kuwaongoza Wanafunzi,"A pupil correctly pronounces and reads aloud word pairs formed by changing only the last sound of a word, such as goat/goal and bat/bad.",Word cards|Word pair charts|Picture cards,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","A word can be turned into a new word by changing only its last sound while the beginning of the word stays the same, for example goat becomes goal.","Pupils pronounce a word, identify its last sound, then compare it with a paired word to notice which sound at the end has changed, for example bat-bad, pod-pot, card-cart, cup-cub, fan-fat and nap-nab.","goat - goal, bat - bad, pod - pot, card - cart, cup - cub, fan - fat, nap - nab",Noticing the last sound of a word helps a pupil avoid mixing up similar-sounding words when reading a story or a sign.,Change the last sound of 'goat' to form a word about a football target.::goal||Change the last sound of 'card' to form a word for a vehicle pulled by an animal.::cart||Change the last sound of 'cup' to form a word for a baby animal.::cub,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Manipulate phonemes (delete, add and substitute) phonemes (sounds) to form new words",Deleting the beginning sound of a word,3,Demonstration and word building game,Kuwaongoza Wanafunzi,"A pupil correctly deletes the first sound of a spoken word and pronounces the new word formed, such as clock becoming lock.",Word cards|Wall chart|Picture cards,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","A new word can be formed by removing the very first sound of a word, for example clock becomes lock when the first sound is deleted.","Pupils pronounce a word, take away its first sound, and pronounce the shorter word that remains, for example twig becomes wig, flip becomes lip and brain becomes rain.","clock - lock, box - ox, twig - wig, flip - lip, spot - pot, rash - ash, pant - ant, brain - rain, rice - ice, heat - eat","Deleting the first sound of a word helps a pupil sound out and read shorter, simpler words they already know.",Delete the first sound of 'clock' to form a new word.::lock||Delete the first sound of 'twig' to form a new word.::wig||Delete the first sound of 'brain' to form a new word.::rain,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Manipulate phonemes (delete, add and substitute) phonemes (sounds) to form new words",Deleting the ending sound of a word,4,Demonstration and picture-word matching game,Kuwaongoza Wanafunzi,"A pupil correctly deletes the last sound of a spoken word and pronounces the new word formed, such as card becoming car.",Word cards|Wall chart|Picture-word matching cards,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","A new word can be formed by removing the very last sound of a word, for example card becomes car when the last sound is deleted.","Pupils pronounce a word, take away its last sound, and pronounce the shorter word that remains, for example team becomes tea, start becomes star and party becomes part.","card - car, tent - ten, plane - plan, team - tea, farm - far, start - star, party - part, seed - see",A pupil can use this skill to read a shorter familiar word hidden inside a longer word they meet in a storybook.,Delete the last sound of 'card' to form a new word.::car||Delete the last sound of 'team' to form a new word.::tea||Delete the last sound of 'start' to form a new word.::star,
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Manipulate phonemes (delete, add and substitute) phonemes (sounds) to form new words",Adding a sound at the beginning of a word,4,Demonstration and word building game,Kuwaongoza Wanafunzi,"A pupil correctly adds a sound to the beginning of a spoken word and pronounces the new word formed, such as car becoming scar.",Word cards|Wall chart|Picture cards,"TET(2023), LEARN ENGLISH, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM","A new word can be formed by adding a sound to the very beginning of a word, for example car becomes scar when a sound is added at the start.","Pupils pronounce a short word, then add a sound before it and pronounce the longer new word, for example lock becomes clock, nail becomes snail and and becomes hand or land.","car - scar, lock - clock, ox - fox, nail - snail, tool - stool, up - cup, and - hand, and - land","Adding a sound to a familiar short word helps a pupil recognise and read longer words that contain it, such as reading 'clock' after already knowing 'lock'.",Add a sound to the beginning of 'car' to form a new word.::scar||Add a sound to the beginning of 'lock' to form a new word.::clock||Add a sound to the beginning of 'and' to form a new word.::hand (or land),
