subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kuandika matini fupi kwa mtiririko wa matukio wenye mantiki,short_answer,medium,"Katika hadithi ya Ngwalika na bibi, ni tukio lipi lililotokea kwanza kabisa?",,,"Siku moja, Ngwalika alimwona bibi amebeba mzigo.",,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kuandika matini fupi kwa mtiririko wa matukio wenye mantiki,short_answer,medium,"Katika hadithi ya ugonjwa wa Amanda, ni tukio lipi lililotokea mwishoni kabisa?",,,"Baada ya siku tatu, Amanda alianza kupata nafuu.",,2,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,mcq,easy,Ni alama gani ya uandishi inayotumika mwishoni mwa sentensi ya kawaida (siyo swali wala mshangao)?,"Nukta (.)|Mkato (,)|Alama ya kuuliza (?)|Alama ya mshangao (!)",,Nukta (.),,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,mcq,easy,Ni alama gani hutumika mwishoni mwa sentensi ya swali?,"Alama ya mshangao (!)|Mkato (,)|Nukta (.)|Alama ya kuuliza (?)",,Alama ya kuuliza (?),,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,mcq,easy,Ni alama gani hutumika kuonesha mshangao au hisia kali mwishoni mwa sentensi?,"Alama ya kuuliza (?)|Alama ya mshangao (!)|Nukta (.)|Mkato (,)",,Alama ya mshangao (!),,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,mcq,medium,"Katika mfano 'Nimekuletea zawadi ya machungwa, ndizi, na maembe.' alama ya mkato (,) inatumika kufanya nini?",Kumalizia sentensi|Kutenganisha vitu vilivyoorodheshwa|Kuuliza swali|Kuonesha mshangao,,Kutenganisha vitu vilivyoorodheshwa,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,fill_blank,easy,Weka alama sahihi mwishoni: 'Dada alipika wali na njegere___',,".|,|!|?",.,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,fill_blank,easy,"Weka alama sahihi mwishoni: 'Je, tulishinda magoli mangapi___'",,"?|.|,|!",?,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,fill_blank,easy,Weka alama sahihi mwishoni: 'King'ora kinasikika vizuri sana___',,".|?|!|,",.,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,fill_blank,medium,Weka alama sahihi baada ya neno 'Lo' katika: 'Lo___ Mechi ilikuwa ngumu sana.',,"!|.|?|,",!,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,fill_blank,medium,Weka alama sahihi baada ya neno 'Lo' katika: 'Lo___ Ameumia sana.',,"!|.|?|,",!,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,fill_blank,medium,"Weka alama sahihi mwishoni: 'Je, unaweza kuandika maneno kwa mwandiko wa kuunga___'",,"?|.|!|,",?,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,fill_blank,medium,Weka alama sahihi mwishoni: 'Sisi tunafuga ng'ombe wa maziwa___',,".|?|!|,",.,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,true_false,easy,Sentensi zinazoanza na neno 'Je' huwa ni sentensi za maswali na huishia na alama ya kuuliza (?).,,,Kweli,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,true_false,easy,"Neno 'Lo' linapoanzisha sentensi ya mshangao, sentensi hiyo huishia na alama ya mshangao (!).",,,Kweli,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,true_false,medium,Alama ya nukta (.) hutumika kumalizia sentensi zote za maswali.,,,Uongo,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,true_false,medium,Herufi kubwa hutumika kuanzisha kila sentensi mpya na kuandika majina ya watu na sehemu.,,,Kweli,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,true_false,hard,Sentensi 'Kaka alivaa sweta jeusi' haihitaji alama yoyote mwishoni kwa sababu ni fupi.,,,Uongo,,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,matching,medium,Oanisha kila sentensi na alama ya uandishi inayokosekana mwishoni mwake - kundi la kwanza.,"Dada alipika wali na njegere::Nukta (.)||Je, tulishinda magoli mangapi::Alama ya kuuliza (?)||Lo Mechi ilikuwa ngumu sana::Alama ya mshangao (!)",,"Dada alipika wali na njegere = Nukta (.), Je, tulishinda magoli mangapi = Alama ya kuuliza (?), Lo Mechi ilikuwa ngumu sana = Alama ya mshangao (!)",,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,matching,medium,Oanisha kila sentensi na alama ya uandishi inayokosekana mwishoni mwake - kundi la pili.,"King'ora kinasikika vizuri sana::Nukta (.)||Je, unaweza kuandika maneno kwa mwandiko wa kuunga::Alama ya kuuliza (?)||Lo Ameumia sana::Alama ya mshangao (!)",,"King'ora kinasikika vizuri sana = Nukta (.), Je, unaweza kuandika maneno kwa mwandiko wa kuunga = Alama ya kuuliza (?), Lo Ameumia sana = Alama ya mshangao (!)",,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,short_answer,medium,Sentensi 'Watoto walipanda ghorofani' inakosa alama gani mwishoni?,,,Nukta (.),,1,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS003-DRS II,Kuandika,Kutumia kanuni za uandishi,Kutumia alama za uandishi,short_answer,hard,"Andika upya sentensi hii kwa kuweka herufi kubwa mwanzoni na alama sahihi mwishoni: 'siku moja, pwito alitoroka shuleni na kwenda porini'",,,"Siku moja, Pwito alitoroka shuleni na kwenda porini.",,2,"TET(2023), KUANDIKA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
