subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutumia vitu/TEHAMA kumudu dhana ya kuzidisha kama kujumlisha makundi yanayolingana,calculation,easy,Andika 5 × 3 kama jumla ya kujirudiarudia kisha kokotoa jibu.,,,15,"5 + 5 + 5 = 15. Kwa hiyo, 5 × 3 = 15.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutumia vitu/TEHAMA kumudu dhana ya kuzidisha kama kujumlisha makundi yanayolingana,calculation,medium,Kokotoa 6 × 4 kwa kutumia jumla ya kujirudiarudia.,,,24,"6 + 6 + 6 + 6 = 24. Kwa hiyo, 6 × 4 = 24.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutumia vitu/TEHAMA kumudu dhana ya kuzidisha kama kujumlisha makundi yanayolingana,calculation,medium,Kokotoa 8 × 3 kwa kutumia jumla ya kujirudiarudia.,,,24,"8 + 8 + 8 = 24. Kwa hiyo, 8 × 3 = 24.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutumia vitu/TEHAMA kumudu dhana ya kuzidisha kama kujumlisha makundi yanayolingana,calculation,hard,Kokotoa 9 × 5 kwa kutumia jumla ya kujirudiarudia.,,,45,"9 + 9 + 9 + 9 + 9 = 45. Kwa hiyo, 9 × 5 = 45.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutumia vitu/TEHAMA kumudu dhana ya kuzidisha kama kujumlisha makundi yanayolingana,calculation,medium,Bustani ina vitalu 4 vya maua. Kila kitalu kina maua 6. Tumia jumla ya kujirudiarudia kupata jumla ya maua yote.,,,24,"6 + 6 + 6 + 6 = 24. Kwa hiyo, bustani ina maua 24.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutumia vitu/TEHAMA kumudu dhana ya kuzidisha kama kujumlisha makundi yanayolingana,calculation,medium,"Mama alinunua machungwa katika makundi 5, kila kundi lina machungwa 4. Tumia jumla ya kujirudiarudia kupata jumla ya machungwa yote.",,,20,"4 + 4 + 4 + 4 + 4 = 20. Kwa hiyo, jumla ya machungwa ni 20.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutumia vitu/TEHAMA kumudu dhana ya kuzidisha kama kujumlisha makundi yanayolingana,calculation,easy,Kokotoa 10 × 2 kwa kutumia jumla ya kujirudiarudia.,,,20,"10 + 10 = 20. Kwa hiyo, 10 × 2 = 20.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutumia vitu/TEHAMA kumudu dhana ya kuzidisha kama kujumlisha makundi yanayolingana,calculation,hard,Kokotoa 11 × 4 kwa kutumia jumla ya kujirudiarudia.,,,44,"11 + 11 + 11 + 11 = 44. Kwa hiyo, 11 × 4 = 44.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kugawanya namba zisizozidi 100 bila baki,calculation,easy,Fanya kazi ifuatayo: 63 ÷ 9 =,,,7,"Tumia jedwali la kuzidisha: 9 × 7 = 63. Kwa hiyo, 63 ÷ 9 = 7.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kugawanya namba zisizozidi 100 bila baki,calculation,easy,Fanya kazi ifuatayo: 42 ÷ 7 =,,,6,"Tumia jedwali la kuzidisha: 7 × 6 = 42. Kwa hiyo, 42 ÷ 7 = 6.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kugawanya namba zisizozidi 100 bila baki,calculation,medium,Fanya kazi ifuatayo: 64 ÷ 4 =,,,16,"Gawanya kwa sehemu: 40 ÷ 4 = 10 na 24 ÷ 4 = 6. Jumlisha: 10 + 6 = 16. Kwa hiyo, 64 ÷ 4 = 16.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kugawanya namba zisizozidi 100 bila baki,calculation,easy,Fanya kazi ifuatayo: 36 ÷ 9 =,,,4,"Tumia jedwali la kuzidisha: 9 × 4 = 36. Kwa hiyo, 36 ÷ 9 = 4.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kugawanya namba zisizozidi 100 bila baki,calculation,medium,Wanafunzi 4 waligawiwa vitabu 40 kwa idadi sawa. Kila mwanafunzi alipata vitabu vingapi?,,,10,"4 × 10 = 40, hivyo 40 ÷ 4 = 10. Kwa hiyo, kila mwanafunzi alipata vitabu 10.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kugawanya namba zisizozidi 100 bila baki,calculation,medium,Mikate 32 iligawiwa kwa watu 8. Kila mmoja alipata mikate mingapi?,,,4,"8 × 4 = 32, hivyo 32 ÷ 8 = 4. Kwa hiyo, kila mtu alipata mikate 4.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kugawanya namba zisizozidi 100 bila baki,calculation,hard,Kuku 6 walitaga jumla ya mayai 72 kwa usawa. Kila kuku alitaga mayai mangapi?,,,12,"Gawanya kwa sehemu: 60 ÷ 6 = 10 na 12 ÷ 6 = 2. Jumlisha: 10 + 2 = 12. Kwa hiyo, kila kuku alitaga mayai 12.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kugawanya namba zisizozidi 100 bila baki,calculation,hard,Wanakijiji 10 waligawiwa ekari 100 za ardhi kwa usawa. Kila mwanakijiji alipata ekari ngapi?,,,10,"10 × 10 = 100, hivyo 100 ÷ 10 = 10. Kwa hiyo, kila mwanakijiji alipata ekari 10.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kugawanya namba zisizozidi 100 bila baki,calculation,medium,Fanya kazi ifuatayo: 81 ÷ 9 =,,,9,"Tumia jedwali la kuzidisha: 9 × 9 = 81. Kwa hiyo, 81 ÷ 9 = 9.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kuzidisha namba kwa tarakimu moja kupata zao lisilozidi 100,calculation,easy,Fanya kazi ifuatayo: 24 × 2 =,,,48,"Zidisha mamoja: 4 × 2 = 8. Zidisha makumi: 2 × 2 = 4. Kwa hiyo, 24 × 2 = 48.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kuzidisha namba kwa tarakimu moja kupata zao lisilozidi 100,calculation,easy,Fanya kazi ifuatayo: 13 × 2 =,,,26,"Zidisha mamoja: 3 × 2 = 6. Zidisha makumi: 1 × 2 = 2. Kwa hiyo, 13 × 2 = 26.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kuzidisha namba kwa tarakimu moja kupata zao lisilozidi 100,calculation,medium,Fanya kazi ifuatayo: 21 × 3 =,,,63,"Zidisha mamoja: 1 × 3 = 3. Zidisha makumi: 2 × 3 = 6. Kwa hiyo, 21 × 3 = 63.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kuzidisha namba kwa tarakimu moja kupata zao lisilozidi 100,calculation,medium,Fanya kazi ifuatayo: 32 × 3 =,,,96,"Zidisha mamoja: 2 × 3 = 6. Zidisha makumi: 3 × 3 = 9. Kwa hiyo, 32 × 3 = 96.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kuzidisha namba kwa tarakimu moja kupata zao lisilozidi 100,calculation,hard,Fanya kazi ifuatayo: 22 × 4 =,,,88,"Zidisha mamoja: 2 × 4 = 8. Zidisha makumi: 2 × 4 = 8. Kwa hiyo, 22 × 4 = 88.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kuzidisha namba kwa tarakimu moja kupata zao lisilozidi 100,calculation,hard,Fanya kazi ifuatayo: 11 × 9 =,,,99,"Zidisha mamoja: 1 × 9 = 9. Zidisha makumi: 1 × 9 = 9. Kwa hiyo, 11 × 9 = 99.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kuzidisha namba kwa tarakimu moja kupata zao lisilozidi 100,calculation,hard,"Fundi seremala hutengeneza meza 3 kwa siku. Je, hutengeneza meza ngapi kwa siku 30?",,,90,"Zidisha mamoja: 0 × 3 = 0. Zidisha makumi: 3 × 3 = 9. Kwa hiyo, meza 90 hutengenezwa kwa siku 30.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kuzidisha namba kwa tarakimu moja kupata zao lisilozidi 100,calculation,easy,"Mfugaji ana ng'ombe 2 wa maziwa. Kila ng'ombe hutoa lita 5 za maziwa kwa siku. Je, mfugaji hupata lita ngapi za maziwa kwa siku?",,,10,"Zidisha: 5 × 2 = 10. Kwa hiyo, mfugaji hupata lita 10 za maziwa kwa siku.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kuzidisha namba kwa tarakimu moja kupata zao lisilozidi 100,calculation,medium,"Darasa moja lina wanafunzi 34. Je, madarasa mawili yenye idadi kama hiyo yana wanafunzi wangapi?",,,68,"Zidisha mamoja: 4 × 2 = 8. Zidisha makumi: 3 × 2 = 6. Kwa hiyo, madarasa mawili yana wanafunzi 68.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kujumlisha namba kupata jumla isiyozidi 999,calculation,easy,Fanya kazi ifuatayo: 465 + 334 =,,,799,"Jumlisha mamoja: 5 + 4 = 9. Jumlisha makumi: 6 + 3 = 9. Jumlisha mamia: 4 + 3 = 7. Kwa hiyo, jawabu ni 799.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kujumlisha namba kupata jumla isiyozidi 999,calculation,easy,Fanya kazi ifuatayo: 613 + 244 =,,,857,"Jumlisha mamoja: 3 + 4 = 7. Jumlisha makumi: 1 + 4 = 5. Jumlisha mamia: 6 + 2 = 8. Kwa hiyo, jawabu ni 857.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kujumlisha namba kupata jumla isiyozidi 999,calculation,medium,Fanya kazi ifuatayo: 167 + 138 =,,,305,"Jumlisha mamoja: 7 + 8 = 15. Andika 5, peleka 1 kwenye makumi. Jumlisha makumi: 1 + 6 + 3 = 10. Andika 0, peleka 1 kwenye mamia. Jumlisha mamia: 1 + 1 + 1 = 3. Kwa hiyo, jawabu ni 305.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kujumlisha namba kupata jumla isiyozidi 999,calculation,medium,Fanya kazi ifuatayo: 683 + 138 =,,,821,"Jumlisha mamoja: 3 + 8 = 11. Andika 1, peleka 1 kwenye makumi. Jumlisha makumi: 1 + 8 + 3 = 12. Andika 2, peleka 1 kwenye mamia. Jumlisha mamia: 1 + 6 + 1 = 8. Kwa hiyo, jawabu ni 821.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kujumlisha namba kupata jumla isiyozidi 999,calculation,easy,"Mvuvi alivua samaki 112 asubuhi. Akavua tena samaki 210 jioni. Je, jumla alivua samaki wangapi?",,,322,"Jumlisha mamoja: 2 + 0 = 2. Jumlisha makumi: 1 + 1 = 2. Jumlisha mamia: 1 + 2 = 3. Kwa hiyo, alivua jumla ya samaki 322.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kujumlisha namba kupata jumla isiyozidi 999,calculation,hard,"Babu ana miembe 389. Bibi ana miembe 433. Je, Babu na Bibi wana jumla ya miembe mingapi?",,,822,"Jumlisha mamoja: 9 + 3 = 12. Andika 2, peleka 1 kwenye makumi. Jumlisha makumi: 1 + 8 + 3 = 12. Andika 2, peleka 1 kwenye mamia. Jumlisha mamia: 1 + 3 + 4 = 8. Kwa hiyo, jumla wana miembe 822.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kujumlisha namba kupata jumla isiyozidi 999,calculation,medium,"Wasichana 294 na wavulana 312 walihudhuria mafunzo ya utunzaji mazingira. Je, jumla walihudhuria watu wangapi?",,,606,"Jumlisha mamoja: 4 + 2 = 6. Jumlisha makumi: 9 + 1 = 10. Andika 0, peleka 1 kwenye mamia. Jumlisha mamia: 1 + 2 + 3 = 6. Kwa hiyo, jumla walihudhuria watu 606.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kujumlisha namba kupata jumla isiyozidi 999,calculation,hard,Fanya kazi ifuatayo: 229 + 229 =,,,458,"Jumlisha mamoja: 9 + 9 = 18. Andika 8, peleka 1 kwenye makumi. Jumlisha makumi: 1 + 2 + 2 = 5. Jumlisha mamia: 2 + 2 = 4. Kwa hiyo, jawabu ni 458.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kujumlisha namba kupata jumla isiyozidi 999,calculation,hard,"Shule moja ina wanafunzi 590 na shule nyingine ina wanafunzi 348. Je, shule hizo zina jumla ya wanafunzi wangapi?",,,938,"Jumlisha mamoja: 0 + 8 = 8. Jumlisha makumi: 9 + 4 = 13. Andika 3, peleka 1 kwenye mamia. Jumlisha mamia: 1 + 5 + 3 = 9. Kwa hiyo, shule hizo zina jumla ya wanafunzi 938.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutambua namba katika mamia,short_answer,easy,"Andika kwa tarakimu: ""Mia mbili na tano"".",,,205,,1,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutambua namba katika mamia,short_answer,easy,"Andika kwa tarakimu: ""Mia tatu na thelathini"".",,,330,,1,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutambua namba katika mamia,short_answer,medium,Andika kwa maneno namba 718.,,,Mia saba kumi na nane,,1,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutambua namba katika mamia,short_answer,medium,Andika kwa maneno namba 401.,,,Mia nne na moja,,1,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutambua namba katika mamia,short_answer,easy,"Katika namba 324, tarakimu ya mamia ni ipi?",,,3,,1,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutambua namba katika mamia,short_answer,medium,Thamani ya tarakimu 7 katika namba 478 ni ipi?,,,70,,1,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutambua namba katika mamia,short_answer,medium,Fafanua namba 302 kwa kutumia alama ya kujumlisha.,,,300 + 0 + 2,,1,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutambua namba katika mamia,calculation,easy,Andika 200 + 30 + 9 kwa kifupi.,,,239,"Jumlisha mamia, makumi na mamoja: 200 + 30 + 9 = 239.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutambua namba katika mamia,calculation,hard,Andika 400 + 60 + 5 kwa kifupi.,,,465,"Jumlisha mamia, makumi na mamoja: 400 + 60 + 5 = 465.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutoa namba zisizozidi 999,calculation,easy,Fanya kazi ifuatayo: 299 - 133 =,,,166,"Toa mamoja: 9 - 3 = 6. Toa makumi: 9 - 3 = 6. Toa mamia: 2 - 1 = 1. Kwa hiyo, jawabu ni 166.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutoa namba zisizozidi 999,calculation,easy,Fanya kazi ifuatayo: 444 - 200 =,,,244,"Toa mamoja: 4 - 0 = 4. Toa makumi: 4 - 0 = 4. Toa mamia: 4 - 2 = 2. Kwa hiyo, jawabu ni 244.",2,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS002-DRS II,Kuhesabu,Kutumia matendo ya kihisabati,Kutoa namba zisizozidi 999,calculation,medium,Fanya kazi ifuatayo: 243 - 127 =,,,116,"Toa mamoja: 3 - 7 haitoshelezi. Chukua kumi moja kutoka makumi 4, badili kuwa mamoja 10, jumlisha na mamoja 3 kupata 13. Toa mamoja: 13 - 7 = 6. Toa makumi: 3 - 2 = 1. Toa mamia: 2 - 1 = 1. Kwa hiyo, jawabu ni 116.",3,"TET(2023), KUHESABU, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
