subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa vipimo (v),"Kugawanya vipimo vya urefu, uzani na ujazo",calculation,easy,"Magunia 200 ya karanga yana jumla ya uzani wa kg 16,000. Tafuta uzani wa gunia moja ikiwa magunia hayo yana uzani sawa.",,,kg 80,"Gawanya jumla ya uzani kwa idadi ya magunia: kg 16,000 ÷ 200 = kg 80. Kwa hiyo, gunia moja lina uzani wa kg 80.",1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa vipimo (v),"Kugawanya vipimo vya urefu, uzani na ujazo",calculation,easy,"Malori 76 yalibeba jumla ya tani 1,520 za ulezi. Ikiwa malori yote yalibeba uzani sawa, tafuta uzani uliobebwa na kila lori.",,,tani 20,"Gawanya jumla ya uzani kwa idadi ya malori: tani 1,520 ÷ 76 = tani 20. Kwa hiyo, kila lori lilibeba tani 20 za ulezi.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa vipimo (v),"Kugawanya vipimo vya urefu, uzani na ujazo",calculation,hard,Wakazi 35 wa mji mmoja wanataka kugawana maji kiasi cha lita 250 na mililita 740 kwa usawa. Tafuta kiasi cha maji atakachopata kila mkazi.,,,L 7 mL 164,"Badili L 250 kuwa mL kwa kuzidisha kwa 1000 ili kupata mL 250000, jumlisha na mL 740 uliyopewa kupata mL 250740. Gawanya mL 250740 kwa 35 upate mL 7164. Kumbuka, L 1 = mL 1000, hivyo mL 7164 ni sawa na L 7 na mL 164. Kwa hiyo, kila mkazi atapata L 7 na mL 164 za maji.",3,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa vipimo (v),"Kugawanya vipimo vya urefu, uzani na ujazo",calculation,medium,"Kiasi cha lita 4,200 na mililita 480 za maji yanatakiwa kuhifadhiwa kwenye matanki 8 kwa ujazo sawa. Tafuta ujazo wa maji utakaokuwa katika kila tanki.",,,L 525 mL 60,"Gawanya L 4,200 kwa 8 upate L 525; andika 525 kwenye safu ya L. Gawanya mL 480 kwa 8 upate mL 60; andika 60 kwenye safu ya mL. Kwa hiyo, kila tanki litakuwa na ujazo wa L 525 na mL 60.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kueleza dhana ya pai,short_answer,easy,Eleza dhana ya nambari Pai (π) katika hisabati.,,,"Pai ni uwiano wa mzingo wa duara kwa kipenyo chake, wenye thamani ya takriban 3.14 au 22/7.","Pai hupatikana kwa kugawanya mzingo wa duara kwa kipenyo chake: Pai = Mzingo ÷ Kipenyo. Kwa duara lolote, uwiano huu ni sawa daima na una thamani ya takriban 3.141593, ambayo hukadiriwa kuwa 3.14 kwa desimali mbili au 22/7 kwa sehemu.",1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kueleza dhana ya pai,short_answer,easy,"Thamani ya Pai (π) hukadiriwa kuwa nambari gani ya desimali, kwa nafasi mbili za desimali?",,,3.14,"Thamani halisi ya Pai ni 3.141593..., ambayo ikikadiriwa kwa nafasi mbili za desimali inakuwa 3.14.",1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kueleza dhana ya pai,short_answer,easy,Thamani ya Pai (π) hukadiriwa kuwa sehemu (fraction) gani?,,,22/7,"Kwa matumizi ya sehemu, thamani ya Pai inakadiriwa kuwa 22/7, ambayo ni takriban sawa na 3.14.",1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kueleza dhana ya pai,calculation,medium,Kikombe kina mzingo wa sm 44 na kipenyo cha sm 14. Kokotoa uwiano wa Mzingo ÷ Kipenyo ili kupata thamani ya Pai.,,,3.14 (takriban),"Gawanya mzingo kwa kipenyo: sm 44 ÷ sm 14 = 3.142857..., ambayo ikikadiriwa kwa nafasi mbili za desimali ni 3.14. Hii inathibitisha kuwa uwiano wa Mzingo ÷ Kipenyo ni Pai.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta mzingo wa duara,calculation,easy,Tafuta mzingo wa duara lenye nusu kipenyo cha sm 21. Tumia π = 22/7.,,,sm 132,"Tumia kanuni C = 2 x π x r. Weka namba: C = 2 x 22/7 x 21 = 2 x 66 = sm 132. Kwa hiyo, mzingo wa duara ni sm 132.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta mzingo wa duara,calculation,medium,Tafuta mzingo wa duara lenye kipenyo cha dm 5.6. Tumia π = 22/7.,,,dm 17.6,"Tumia kanuni C = π x d. Weka namba: C = 22/7 x 5.6 = dm 17.6. Kwa hiyo, mzingo wa duara ni dm 17.6.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta mzingo wa duara,calculation,medium,Tafuta kipenyo cha duara lenye mzingo wa sm 154. Tumia π = 22/7.,,,sm 49,"Tumia kanuni C = π x d, hivyo d = C ÷ π. Weka namba: d = 154 x 7/22 = sm 49. Kwa hiyo, kipenyo cha duara hilo ni sm 49.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta mzingo wa duara,calculation,hard,Tafuta mzingo wa umbo la nusu duara lenye kipenyo cha sm 14. Tumia π = 22/7.,,,sm 36,"Tumia kanuni: Mzingo wa nusu duara = (π x d) ÷ 2 + d. Weka namba: (22/7 x 14) ÷ 2 + 14 = 44 ÷ 2 + 14 = 22 + 14 = sm 36. Kwa hiyo, mzingo wa umbo la nusu duara ni sm 36.",3,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta mzingo wa duara,calculation,hard,"Kipenyo cha tairi la gari ni sm 63. Ikiwa tairi hilo litazunguka umbali wa meta 63.36, tafuta idadi ya mizunguko litakayozunguka. Tumia π = 22/7.",,,mizunguko 32,"Kwanza tafuta mzingo wa tairi kwa kanuni C = π x d: C = 22/7 x sm 63 = sm 198, sawa na m 1.98. Kisha gawanya umbali uliosafiri kwa mzingo mmoja: m 63.36 ÷ m 1.98 = mizunguko 32. Kwa hiyo, tairi litazunguka mizunguko 32.",3,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta mzingo wa duara,calculation,medium,Bwana Baraka alijenga kisima chenye kipenyo cha m 7. Nguzo za kuimarisha kisima ziliachana kwa m 2.2 kila moja kufuatana na mzingo wa kisima. Tafuta idadi ya nguzo zilizotumika. Tumia π = 22/7.,,,nguzo 10,"Kwanza tafuta mzingo wa kisima kwa kanuni C = π x d: C = 22/7 x m 7 = m 22. Kisha gawanya mzingo kwa nafasi baina ya nguzo: m 22 ÷ m 2.2 = nguzo 10. Kwa hiyo, zilitumika nguzo 10.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta eneo la duara,calculation,medium,Tafuta eneo la duara lenye nusu kipenyo cha mm 21. Tumia π = 22/7.,,,"mm² 1,386","Tumia kanuni Eneo = π x r x r. Weka namba: 22/7 x 21 x 21 = 66 x 21 = mm² 1,386. Kwa hiyo, eneo la duara hilo ni mm² 1,386.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta eneo la duara,calculation,medium,Tafuta eneo la duara lenye kipenyo cha dm 14. Tumia π = 22/7.,,,dm² 154,"Tumia kanuni Eneo = (π x d x d) ÷ 4. Weka namba: (22/7 x 14 x 14) ÷ 4 = (22/7 x 196) ÷ 4 = 616 ÷ 4 = dm² 154. Kwa hiyo, eneo la duara hilo ni dm² 154.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta eneo la duara,calculation,hard,"Ikiwa mzingo wa duara ni m 44, tafuta eneo la duara hilo. Tumia π = 22/7.",,,m² 154,"Kwanza tafuta kipenyo: C = π x d, hivyo d = C ÷ π = 44 x 7/22 = m 14. Kisha nusu kipenyo r = m 7. Tumia kanuni Eneo = π x r x r: 22/7 x 7 x 7 = 22 x 7 = m² 154. Kwa hiyo, eneo la duara ni m² 154.",3,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta eneo la duara,calculation,hard,Tafuta eneo la bwawa la samaki lenye umbo la duara ikiwa kipenyo chake ni m 98. Tumia π = 22/7.,,,"m² 7,546","Tafuta nusu kipenyo: r = d ÷ 2 = m 98 ÷ 2 = m 49. Tumia kanuni Eneo = π x r x r: 22/7 x 49 x 49 = 154 x 49 = m² 7,546. Kwa hiyo, eneo la bwawa hilo ni m² 7,546.",3,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta eneo la duara,calculation,medium,Mfuniko wa ndoo una nusu kipenyo cha sm 16. Tafuta eneo la mfuniko huo. Tumia π = 3.14.,,,sm² 803.84,"Tumia kanuni Eneo = π x r x r. Weka namba: 3.14 x 16 x 16 = 3.14 x 256 = sm² 803.84. Kwa hiyo, eneo la mfuniko huo ni sm² 803.84.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa awali stadi za maumbo (v),Kutafuta eneo la duara,calculation,hard,"Mwanakijiji mmoja alijenga nyumba ya mviringo yenye kipenyo cha m 28. Alikubaliana na fundi amuwekee sakafu ya marumaru kwa gharama ya shilingi 5,000 kwa kila meta moja ya eneo. Tafuta kiasi alicholipa fundi. Tumia π = 22/7.",,,"shilingi 3,080,000","Tafuta nusu kipenyo: r = d ÷ 2 = m 28 ÷ 2 = m 14. Tafuta eneo la sakafu: Eneo = π x r x r = 22/7 x 14 x 14 = m² 616. Kisha zidisha eneo kwa gharama ya kila meta: m² 616 x shilingi 5,000 = shilingi 3,080,000. Kwa hiyo, mwanakijiji alimlipa fundi shilingi 3,080,000.",3,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa stadi za awali za namba (v),"Kubaini namba shufwa, witiri na tasa",calculation,easy,Orodhesha namba shufwa zote zilizopo kati ya 25 na 35.,,,"26, 28, 30, 32, 34","Namba shufwa ni namba zinazogawanyika kwa 2 bila kubakisha baki, yaani huishia na 0, 2, 4, 6 au 8. Namba zilizopo kati ya 25 na 35 ni 26, 27, 28, 29, 30, 31, 32, 33 na 34. Miongoni mwa hizo, zinazoishia na tarakimu shufwa (0,2,4,6,8) ni 26, 28, 30, 32 na 34. Hivyo namba shufwa kati ya 25 na 35 ni 26, 28, 30, 32 na 34.",1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa stadi za awali za namba (v),"Kubaini namba shufwa, witiri na tasa",calculation,easy,Orodhesha namba witiri zote zilizopo kati ya 8 na 22.,,,"9, 11, 13, 15, 17, 19, 21","Namba witiri ni namba za kuhesabia ambazo zikigawanywa kwa 2 hubaki na baki ya 1. Namba zilizopo kati ya 8 na 22 ni 9,10,11,...,21. Kati ya hizo, zinazobaki na baki 1 zikigawanywa kwa 2 ni 9, 11, 13, 15, 17, 19 na 21. Hivyo namba witiri kati ya 8 na 22 ni 9, 11, 13, 15, 17, 19 na 21.",1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa stadi za awali za namba (v),"Kubaini namba shufwa, witiri na tasa",calculation,medium,"Andika namba shufwa zinazokosekana katika mfululizo huu: 812, ___, ___, ___, 820.",,,"814, 816, 818","Mfululizo huu ni wa namba shufwa zenye tofauti ya 2 kati ya namba moja na nyingine. Kuanzia 812, tunaongeza 2 kila hatua: 812 + 2 = 814, 814 + 2 = 816, 816 + 2 = 818, na 818 + 2 = 820 (namba ya mwisho iliyotolewa). Hivyo namba zinazokosekana ni 814, 816 na 818.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa stadi za awali za namba (v),"Kubaini namba shufwa, witiri na tasa",calculation,medium,"Andika namba witiri zinazokosekana katika mfululizo huu: 1201, 1203, ___, ___, ___, 1211.",,,"1205, 1207, 1209","Mfululizo huu ni wa namba witiri zenye tofauti ya 2 kati ya namba moja na nyingine. Kuanzia 1203, tunaongeza 2 kila hatua: 1203 + 2 = 1205, 1205 + 2 = 1207, 1207 + 2 = 1209, na 1209 + 2 = 1211 (namba ya mwisho iliyotolewa). Hivyo namba zinazokosekana ni 1205, 1207 na 1209.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa stadi za awali za namba (v),"Kubaini namba shufwa, witiri na tasa",short_answer,medium,"Je, namba 91 ni namba tasa? Eleza jibu lako.",,,"Hapana, 91 si namba tasa","Namba tasa ni namba inayogawanyika kwa 1 na kwa nafsi yake tu, isiwe na kigawa kingine chochote. Tukijaribu kugawanya 91 kwa 7 tunapata 91 ÷ 7 = 13 bila baki, hivyo 91 = 7 × 13. Hii inaonesha kuwa 91 ina vigawa zaidi ya viwili, yaani 1, 7, 13 na 91. Kwa sababu ina vigawa zaidi ya viwili, 91 si namba tasa.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa stadi za awali za namba (v),"Kubaini namba shufwa, witiri na tasa",calculation,hard,"Kwa kutumia njia ya ungo (kuweka alama X kwenye vigawa), orodhesha namba tasa zote zilizopo kati ya 40 na 60.",,,"41, 43, 47, 53, 59","Tunaorodhesha namba kati ya 40 na 60: 41,42,...,59. Tunaweka alama X kwenye zote zinazogawanyika kwa 2 (42,44,46,48,50,52,54,56,58), kisha kwa 3 zilizobaki (45,51,57), kisha kwa 5 zilizobaki (55). Namba zilizobaki bila alama X ni 41, 43, 47, 53 na 59. Hivyo namba tasa kati ya 40 na 60 ni 41, 43, 47, 53 na 59.",2,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa stadi za awali za namba (v),"Kubaini namba shufwa, witiri na tasa",calculation,hard,"Tafuta idadi ya namba tasa zilizopo kati ya 60 na 90, kisha ziorodheshe.",,,"Namba 7; 61, 67, 71, 73, 79, 83, 89","Tunaorodhesha namba kati ya 60 na 90: 61,62,...,89. Tunaondoa zinazogawanyika kwa 2 (62,64,...,88), kisha kwa 3 zilizobaki (63,69,75,81,87), kisha kwa 5 zilizobaki (65,85), kisha kwa 7 zilizobaki (77). Namba zilizobaki ni 61, 67, 71, 73, 79, 83 na 89, jumla yake ni namba tasa 7. Hivyo kuna namba tasa 7 kati ya 60 na 90, nazo ni 61, 67, 71, 73, 79, 83 na 89.",3,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS001-DRS V,Kumudu Misingi ya awali ya kihisabati (v),Kuonesha uelewa wa stadi za awali za namba (v),Kutafuta vigawo na vigawe vya namba zisizozidi tatu,calculation,easy,Tafuta vigawa vyote vya 20.,,,"1, 2, 4, 5, 10, 20","Tunagawanya 20 kwa namba za kuhesabia kuanzia 1: 20÷1=20, 20÷2=10, 20÷4=5, 20÷5=4, 20÷10=2, 20÷20=1. Namba zinazogawanya 20 bila kubakisha baki ni 1, 2, 4, 5, 10 na 20. Hivyo vigawa vyote vya 20 ni 1, 2, 4, 5, 10 na 20.",1,"TET(2023), HISABATI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
