subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,sla_name,sla_periods,sla_method,sla_leading,sla_assessment_criteria,sla_teaching_aids,sla_references,sla_notes_intro,sla_notes_details,sla_notes_illustrations,sla_notes_daily_life,sla_exercise,sla_diagram_type
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kuonesha sanaa za maonyesho,Kutumia ala za muziki,Kutambua na kutumia vifaa vya muziki,2,Kuonesha vifaa halisi vya muziki na kuwaachia watoto kuvigusa na kuvipiga,Kuwaongoza Wanafunzi,Mtoto anataja na kupiga angalau kifaa kimoja cha muziki kwa usahihi,Kinanda|Njuga|Kifaa cha muziki chenye umbo la ndege,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Watoto hujifunza kutambua vifaa vya muziki kama kinanda na njuga na jinsi ya kuvitumia kutoa mlio.,"Mwalimu aoneshe kila kifaa, akitaje jina lake kisha awape watoto zamu ya kukigusa na kukipiga.","Vifaa vinavyoonyeshwa: kinanda, njuga, na kifaa chenye umbo la ndege kinachotoa mlio.",Mtoto anaweza kupiga njuga au kinanda anapocheza nyumbani au kanisani/msikitini wakati wa nyimbo.,"Taja vifaa vya muziki unavyovifahamu::Kinanda, njuga||Ni kifaa gani cha muziki unaweza kukitumia?::Mtoto anataja kifaa anachokipenda||Piga kifaa cha muziki ulichonacho::Mtoto anapiga njuga au kinanda",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kuonesha sanaa za maonyesho,Kutumia ala za muziki,Kusikiliza na kutofautisha milio ya vifaa vya muziki,2,Kusikiliza milio tofauti na kuitambua kwa jina la kifaa au chombo,Kuwaongoza Wanafunzi,"Mtoto anatambua na kutofautisha mlio wa filimbi, kengele na ngoma",Filimbi|Kengele|Ngoma,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Watoto hujifunza kusikiliza na kutofautisha milio mbalimbali ya vifaa vya muziki kama filimbi, kengele na ngoma.","Mwalimu apige kila kifaa kimoja baada ya kingine, watoto wafunge macho na kukisia ni kifaa gani kimepiga.","Vifaa vinavyosikika: filimbi, kengele, ngoma (pamoja na milio mingine kama pikipiki na gari).",Mtoto anasikia mlio wa kengele shuleni unaoashiria muda wa kuingia darasani au kutoka.,"Sauti gani uliyoisikia?::Mtoto anataja kifaa alichosikia, mfano ngoma||Ni sauti gani inayokuvutia?::Mtoto anataja apendacho||Igiza sauti ya filimbi::Mtoto anaiga mlio wa filimbi",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kuonesha sanaa za maonyesho,Kucheza muziki,Kucheza muziki kwa kufuata mdundo (kusogea mbele na nyuma),2,Kucheza kwa vitendo huku mwalimu akitoa maelekezo ya hatua,Kuwaongoza Wanafunzi,Mtoto anasogea mbele na nyuma kwa hatua sahihi akifuata mdundo wa muziki,Ngoma|Muziki wa kurekodiwa au wa kuimbwa na mwalimu,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Watoto hujifunza kucheza muziki kwa kusogea mwili kufuatana na mdundo wanaousikia.,"Mwalimu atoe maelekezo taratibu: kusikiliza mdundo, kusogea mbele hatua moja, kisha kusogea nyuma hatua mbili.",Maelekezo: 'Sikiliza mdundo. Sogea mbele hatua moja. Sogea nyuma hatua mbili.',Mtoto anacheza muziki pamoja na familia yake wakati wa sherehe za nyumbani.,Tunafanya nini kabla ya kusogea?::Kusikiliza mdundo||Sogea mbele hatua ngapi?::Hatua moja||Sogea nyuma hatua ngapi?::Hatua mbili,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kuonesha sanaa za maonyesho,Kucheza muziki,Kucheza muziki kwa mtindo unaoupenda,2,Kucheza kwa uhuru huku mwalimu akiwahimiza watoto kubuni mtindo wao,Kuwaongoza Wanafunzi,Mtoto anacheza muziki kwa mtindo wake mwenyewe kwa ujasiri mbele ya wenzake,Muziki wa kuchezea|Picha za watoto wakicheza ngoma,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Watoto huchagua na kucheza muziki kwa mtindo wanaoupenda kwa kutumia miondoko yao wenyewe.,Mwalimu awape nafasi watoto mmoja mmoja au kwa vikundi kucheza mbele ya wenzao kwa mtindo wa kipekee.,"Picha ya watoto wakicheza ngoma na kucheza muziki, kila mmoja akijieleza kwa mwondoko wake.",Mtoto anacheza muziki anaoupenda anaposikia redioni au wakati wa michezo na wenzake.,"Je, watoto wanafanya nini katika picha?::Wanacheza ngoma/muziki||Cheza muziki kwa mtindo unaoupenda::Mtoto anacheza kwa mwondoko wake mwenyewe||Ulijisikiaje ulipocheza muziki?::Mtoto anaeleza hisia zake za furaha",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kuunda vitu,Kutengeneza vifani vya magari,3,Maonyesho ya vitendo|Kazi za mikono,Kuwaongoza Wanafunzi,Mtoto anaweza kutengeneza kifani cha gari kwa kutumia vifaa alivyopewa na kukieleza kwa maneno yake mwenyewe.,udongo wa kufinyangia|karatasi|vibox vidogo|vifuniko vya chupa|gundi,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Watoto hujifunza kutengeneza vifani vya magari kwa kutumia vifaa mbalimbali vilivyopo karibu nao kama udongo, karatasi na vibox.","Mwalimu anaonesha picha za watoto wakitengeneza vifani vya magari, kisha huwauliza wanafanya nini na wanatumia vifaa gani, kabla ya kuwaachia watengeneze wenyewe.","Mfano: mtoto anachukua kibox kidogo na vifuniko vinne vya chupa kama matairi, kisha anavibandika kwa gundi kuunda kifani cha gari.",Mtoto anaweza kutengeneza gari la kuchezea kwa vifaa vya nyumbani na kucheza nalo na wenzake.,"Katika picha, watoto wanafanya nini?::Wanatengeneza vifani vya magari||Wanatumia vifaa gani kutengeneza kifani cha gari?::Udongo, karatasi, vibox na vifuniko vya chupa||Tengeneza kifani cha gari kwa vifaa ulivyonavyo::Mtoto anafinyanga au kubandika vifaa kuunda umbo la gari",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kuunda vitu,Kutengeneza tiara,3,Maonyesho ya vitendo|Kazi za mikono,Kuwaongoza Wanafunzi,Mtoto anaweza kutengeneza tiara kwa vifaa alivyopewa na kuicheza kwa kuirusha na kuidaka.,karatasi ngumu|vijiti vidogo|gundi|rangi,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Tiara ni kifaa cha duara kinachotengenezwa kwa mikono na kutumika kuchezea kwa kurushiana.,"Mwalimu huwaonesha watoto picha ya watoto wakicheza tiara, kisha huwauliza wameona nini kabla ya kuwaongoza kutengeneza tiara zao wenyewe.","Mfano: mtoto anapinda ubao wa karatasi ngumu kuunda mviringo, kisha anaubandika na kuupamba kwa rangi ili kuwa tiara ya kuchezea.",Mtoto anaweza kutengeneza tiara akiwa nyumbani na kucheza nayo na ndugu zake uwanjani.,Umeona nini katika picha ya watoto wakicheza tiara?::Watoto wanarusha na kudaka tiara||Tiara hutengenezwa kwa umbo gani?::Umbo la duara/mviringo||Tengeneza tiara kisha urushe::Mtoto anaunda tiara na kuirusha kwa mwenzake,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kuunda vitu,Kutengeneza maua ya karatasi,3,Maonyesho ya vitendo|Kazi za mikono,Kuwaongoza Wanafunzi,Mtoto anaweza kutengeneza ua kwa kutumia karatasi na vifaa vingine alivyonavyo.,karatasi za rangi|mkasi|gundi|vijiti vidogo,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Watoto hujifunza kutengeneza maua ya karatasi kwa kukunja na kukata karatasi za rangi kuiga maumbo ya maua ya kweli.,"Mwalimu huonesha picha ya watoto wakitengeneza maua ya karatasi, kisha huuliza wanaona vitu gani na wanatumia vitu gani kuunda maua.","Mfano: mtoto anakata vipande vya karatasi ya rangi katika umbo la petali, kisha anavibandika kuzunguka kijiti kuunda ua.",Mtoto anaweza kutengeneza maua ya karatasi na kupamba nyumba au darasa lake.,"Unaona vitu gani katika picha ya kutengeneza maua?::Karatasi za rangi na maua yaliyokamilika||Unatumia vitu gani kutengeneza maua?::Karatasi za rangi, mkasi na gundi||Tengeneza ua kwa kutumia vifaa ulivyonavyo::Mtoto anakunja na kubandika karatasi kuunda ua",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kuunda vitu,Kutengeneza kadi na kufinyanga vitu kwa udongo,4,Maonyesho ya vitendo|Kazi za mikono,Kuwaongoza Wanafunzi,Mtoto anaweza kutengeneza kadi kwa karatasi na kufinyanga umbo la kitu anachokipenda kwa udongo.,karatasi|kalamu za rangi|gundi|udongo wa kufinyangia,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM","Kadi ni kazi ya mikono inayotengenezwa kwa karatasi iliyokunjwa na kupambwa, wakati kufinyanga ni kuunda umbo la kitu kwa kutumia udongo laini.","Mwalimu huonesha picha za watoto wakitengeneza kadi na picha za watoto wakifinyanga, kisha huwauliza wanaona vitu gani na wanatumia vifaa gani kabla ya kuwaachia wafanye kazi wenyewe.",Mfano: mtoto anakunja karatasi mara mbili kuunda kadi kisha anaipamba kwa michoro; pia mtoto anachukua udongo na kuufinyanga kuunda kitu anachokipenda kama chungu au mnyama.,"Mtoto anaweza kutengeneza kadi ya kumpa rafiki au mzazi wake, na kufinyanga vyombo vidogo vya kuchezea nyumbani.","Unatumia vitu gani kutengeneza kadi?::Karatasi, gundi na kalamu za rangi||Finyanga vitu unavyovipenda::Mtoto anaunda umbo kwa udongo, mfano chungu au mnyama||Tengeneza kadi kwa kutumia vifaa ulivyonavyo::Mtoto anakunja na kupamba karatasi kuunda kadi",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kuchora picha na maumbo,Kuchora picha ya kitu unachokipenda,3,Maonyesho ya vitendo|Michoro,Kuwaongoza Wanafunzi,Mtoto anaweza kuchora picha ya kitu anachokipenda kwa kutumia penseli au kalamu za rangi.,karatasi|penseli za rangi|krayoni,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Uchoraji ni kazi ya kutumia mkono kuchora picha ya vitu wanavyoviona au wanavyovipenda kwa kutumia vifaa kama penseli za rangi.,"Mwalimu huonesha picha za watoto wakichora na kuuliza wanaona nini na wanatumia vifaa gani katika uchoraji, kisha huwauliza kila mtoto apende kuchora kitu gani.",Mfano: mtoto anachagua kuchora picha ya paka anayempenda kwa kutumia penseli za rangi kwenye karatasi.,Mtoto anaweza kuchora picha ya familia yake au mnyama anayempenda nyumbani.,"Ni vifaa gani unavyotumia katika uchoraji?::Penseli za rangi na karatasi||Unapenda kuchora kitu gani?::Kila mtoto ataja kipenzi chake, mfano paka au gari||Chora picha ya kitu unachokipenda::Mtoto anachora picha kwa penseli za rangi",
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kuchora picha na maumbo,Kuchora kwa kufuatisha mistari na maumbo,3,Maonyesho ya vitendo|Michoro,Kuwaongoza Wanafunzi,Mtoto anaweza kufuatisha mistari au maumbo yaliyochorwa kwa kutumia penseli bila kutoka nje ya mstari.,karatasi zenye michoro ya kufuatisha|penseli|kalamu za rangi,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Kuchora kwa kufuatisha ni zoezi la mtoto kufuata mstari uliopo tayari kwenye karatasi ili kukamilisha umbo au picha.,Mwalimu humpatia kila mtoto karatasi yenye picha ya kufuatisha na kumwelekeza achore kwa kufuatisha mstari uliopo.,Mfano: mtoto anafuatisha mstari wa nukta ulioachwa ili kukamilisha umbo la duara au picha ya mnyama.,Mtoto anaweza kufuatisha michoro nyumbani ili kuboresha jinsi ya kushika penseli vizuri.,Unafanya nini unapochora kwa kufuatisha?::Nafuata mstari uliochorwa tayari||Chora picha kwa kufuatisha::Mtoto anafuata mstari kukamilisha umbo||Unashikaje penseli unapochora kwa kufuatisha?::Nashika penseli taratibu na kufuata mstari,
2023-JSS008-Awali,"Kumudu Stadi za Kisanii, Ubunifu na Michezo",Kubuni sanaa zinazohusisha utendaji wa mikono,Kuchora picha na maumbo,Kuchora kwa kutumia stensili,3,Maonyesho ya vitendo|Michoro,Kuwaongoza Wanafunzi,Mtoto anaweza kutumia stensili kuchora umbo la kitu na kulitaja kwa jina lake.,stensili|karatasi|penseli za rangi,"TET(2023), SANAA UBUNIFU NA MICHEZO, KITABU CHA MTOTO, DARASA LA AWALI, TET, DAR ES SALAAM",Stensili ni kifaa chenye tundu la umbo maalum kinachomsaidia mtoto kuchora umbo hilo kwa urahisi kwa kufuata ukingo wake.,Mwalimu huonesha picha ya stensili na kuuliza mtoto amechora picha ya kitu gani baada ya kutumia stensili kuchora.,Mfano: mtoto anaweka stensili yenye umbo la nyota juu ya karatasi kisha anafuata ukingo wake kwa penseli kuchora nyota.,Mtoto anaweza kutumia stensili kupamba kadi anazotengeneza nyumbani.,"Umechora picha ya kitu gani kwa kutumia stensili?::Mtoto ataja umbo alilochora, mfano nyota au moyo||Stensili inasaidiaje kuchora?::Inasaidia kuchora umbo kwa urahisi kwa kufuata ukingo wake||Tumia stensili kuchora umbo::Mtoto anaweka stensili na kufuata ukingo wake kwa penseli",
