subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,"Kueleza mfumo wa mmeng'enyo wa chakula wa binadamu (maana, sehemu na kazi zake)",short_answer,medium,Taja njia mbili zinazoweza kuzuia tatizo la kiungulia.,,,"Kula chakula taratibu/kidogokidogo mara kwa mara; kupunguza ulaji wa vyakula vyenye viungo, mafuta au asidi nyingi; kuepuka kulala mara tu baada ya kula.","Kitabu kinaeleza njia kama kula chakula taratibu, kupunguza vyakula vyenye viungo au mafuta mengi, na kuepuka kulala mara baada ya kula.",2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,"Kueleza mfumo wa mmeng'enyo wa chakula wa binadamu (maana, sehemu na kazi zake)",matching,hard,Oanisha sehemu ya mfumo wa mmeng'enyo wa chakula na kazi yake.,Kinywa::Kutafuna chakula na kukichanganya na mate||Koromeo::Kuongoza chakula kutoka kinywani kwenda umio||Umio::Kusafirisha chakula kwenda mfuko wa tumbo kwa ukazaji na ulegezaji wa misuli||Mfuko wa tumbo::Kuchakata chakula kwa asidi na vimeng'enya na kuunda chime,,Kinywa-kutafuna na kuchanganya na mate; Koromeo-kuongoza chakula kwenda umio; Umio-kusafirisha chakula kwenda tumbo; Mfuko wa tumbo-kuchakata chakula na kuunda chime,Kila sehemu ya njia ya chakula ina kazi mahususi kama ilivyoelezwa katika sehemu za mfumo wa mmeng'enyo wa chakula.,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,mcq,easy,"Mchakato wa mimea kutumia mwanga wa jua, maji na kabonidayoksaidi kutengeneza chakula chake huitwaje?",Usanisinuru|Osimosisi|Mmeng'enyo|Uchachushaji,,Usanisinuru,"Mchakato huo unaitwa usanisinuru, ambao mmea hutumia mwanga wa jua, maji na kabonidayoksaidi kutengeneza chakula chake.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,mcq,easy,Ni ipi kati ya zifuatazo ni hatua ya ukuaji wa mmea?,Hatua ya kuota kwa mbegu|Hatua ya kuvunjika kwa mbegu|Hatua ya kuoza kwa mbegu|Hatua ya kuchacha kwa mbegu,,Hatua ya kuota kwa mbegu,"Hatua za ukuaji wa mmea ni kuota kwa mbegu, hatua ya mche, ukuaji wa majani, hatua ya uzazi na hatua ya uzee.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,mcq,medium,Matundu madogo yaliyopo kwenye majani ya mmea yanayoruhusu kuingia kwa gesi ya kabonidayoksaidi huitwa nini?,Stomata|Vinyweleo|Klorofili|Umbijani,,Stomata,Stomata ni matundu madogo kwenye majani yanayofunguka na kuruhusu gesi ya kabonidayoksaidi kuingia ili kuwezesha usanisinuru.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,mcq,medium,Vipepeo hupitia hatua zipi za ukuaji?,"Yai, Lava, Buu, Kipepeo|Yai, Kiluwiluwi, Chura|Mche, Jani, Ua, Tunda|Utoto, Ujana, Utu uzima",,"Yai, Lava, Buu, Kipepeo","Kitabu kinaeleza kuwa vipepeo hupitia hatua za Yai, Lava, Buu kisha Kipepeo.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,fill_blank,medium,Mizizi ya mmea hufyonza maji na virutubisho kutoka kwenye udongo kwa njia ya ______.,,Osimosisi|Usanisinuru|Mmeng'enyo|Uvukizi,Osimosisi,Vinyweleo vidogo vilivyopo kwenye ncha za mizizi hufyonza maji na virutubisho kwa njia ya osimosisi.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,fill_blank,medium,"Chura hupitia hatua ya yai, kisha ______, kisha kiluwiluwi chenye miguu, na hatimaye chura.",,Kiluwiluwi|Buu|Lava|Mche,Kiluwiluwi,"Hatua za ukuaji wa chura ni Yai, Kiluwiluwi, Kiluwiluwi chenye miguu, kisha Chura.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,true_false,easy,Ukuaji ni mabadiliko ya kudumu ambayo hayawezi kubadilishwa.,,,Kweli,Kitabu kinaeleza kuwa ukuaji ni mabadiliko ya kudumu yasiyoweza kubadilishwa.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,true_false,hard,"Mimea hukua kwa kuongezeka kwa urefu wa ncha za mizizi na shina pekee, bila mzingo wa shina kuongezeka.",,,Uongo,"Mbali na kuongeza urefu wa ncha za mizizi na shina, mmea pia hukua kwa kuongezeka kwa mzingo wa shina.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,true_false,medium,Jotoridi la chini sana linaweza kusababisha mbegu kushindwa kuota.,,,Kweli,"Jotoridi la chini hufanya mimea kushindwa kusanisi chakula chake, mbegu kushindwa kuota na hata kupelekea mimea kufa.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,short_answer,easy,Eleza mahitaji matatu muhimu kwa ukuaji wa mmea.,,,"Mwanga wa jua, maji, hewa (kabonidayoksaidi/oksijeni), virutubisho, na jotoridi sahihi (mtahiniwa ataje matatu yoyote kati ya haya).","Kitabu kinaeleza mahitaji muhimu ya ukuaji wa mmea kuwa ni mwanga wa jua, hewa, maji, virutubisho na jotoridi stahiki.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza ukuaji katika wanyama na mimea,sequencing,medium,Panga hatua za ukuaji wa mmea kwa mfuatano sahihi kuanzia hatua ya kwanza.,Hatua ya uzazi|Hatua ya kuota kwa mbegu|Hatua ya uzee|Hatua ya mche|Hatua ya ukuaji wa majani,,"Hatua ya kuota kwa mbegu, Hatua ya mche, Hatua ya ukuaji wa majani, Hatua ya uzazi, Hatua ya uzee","Mmea huanza kwa kuota kwa mbegu, kisha huwa mche, hukua majani, hufikia hatua ya uzazi na hatimaye huzeeka.",2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,mcq,easy,Binadamu hupitia hatua zipi za ukuaji tangu kuzaliwa?,"Utoto wa awali, Utoto, Ujana, Utu uzima, Uzee|Utoto, Ujana, Uzee|Mtoto, Kijana, Mzee|Balehe, Ujana, Uzee",,"Utoto wa awali, Utoto, Ujana, Utu uzima, Uzee","Kitabu kinaeleza hatua za ukuaji wa binadamu kuwa ni utoto wa awali, utoto, ujana, utu uzima na uzee.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,mcq,medium,Kwa kawaida wavulana huingia katika kipindi cha balehe wakiwa na umri gani?,Miaka 12 hadi 13|Miaka 8 hadi 10|Miaka 16 hadi 18|Miaka 11 hadi 14,,Miaka 12 hadi 13,Kwa kawaida wavulana huingia katika kipindi cha balehe wanapofikia umri wa miaka 12 hadi 13.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,mcq,medium,Mojawapo ya mabadiliko ya kimaumbile kwa msichana wakati wa balehe ni yapi?,Kupevuka kwa mayai na kuanza kupata hedhi|Sauti kuwa nzito|Kuota ndevu|Kukua kwa korodani,,Kupevuka kwa mayai na kuanza kupata hedhi,Miongoni mwa mabadiliko ya kimaumbile kwa msichana wakati wa balehe ni kupevuka kwa mayai na kuanza kupata hedhi au kuvunja ungo.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,mcq,medium,Kwa kawaida mzunguko wa hedhi huchukua siku ngapi?,Siku 28|Siku 14|Siku 40|Siku 7,,Siku 28,"Kwa kawaida mzunguko wa hedhi ni siku 28, ingawa kuna wanawake wenye mzunguko wa kati ya siku 21 na 35.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,fill_blank,easy,Kipindi cha mpito kutoka utoto kwenda utu uzima kinachohusisha mabadiliko makubwa ya kimwili na kiakili huitwa ______.,,Balehe|Hedhi|Uzazi|Ukuaji,Balehe,"Balehe ni kipindi kinachotambulika kama kipindi cha mpito kutoka utoto kwenda utu uzima, kinachochagizwa na homoni.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,fill_blank,easy,Hatua ya ukuaji wa binadamu inayoanzia kuzaliwa hadi miaka miwili huitwa ______.,,Utoto wa awali|Utoto|Ujana|Utu uzima,Utoto wa awali,Utoto wa awali ni hatua ya kwanza ya ukuaji wa binadamu inayoanzia kuzaliwa hadi miaka miwili.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,true_false,easy,Wanaume hupitia mzunguko wa hedhi kama wanawake.,,,Uongo,"Mzunguko wa hedhi ni mchakato wa kibaiolojia unaowahusu wanawake pekee, si wanaume.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,true_false,medium,Balehe huanza katika umri sawa kwa wavulana na wasichana.,,,Uongo,"Wavulana huingia balehe wakiwa na miaka 12 hadi 13, wakati wasichana huingia balehe wakiwa na miaka 11 hadi 12.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,true_false,medium,"Kipindi cha uzee huanzia miaka 65 na kuendelea, ambapo mifumo ya mwili na misuli huzorota.",,,Kweli,"Kitabu kinaeleza kuwa kipindi cha uzee huanzia miaka 65 na kuendelea, ambapo mifumo ya mwili na misuli huzorota na mwili kudhoofika.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,short_answer,medium,Eleza maana ya balehe.,,,"Balehe ni kipindi cha mpito kutoka utoto kwenda utu uzima kinachohusisha mabadiliko makubwa ya kiakili, kimaumbile, kimahusiano na kitabia kutokana na vichocheo vya homoni.",Balehe hutokea kabla ya utu uzima na huambatana na mabadiliko yanayochagizwa na homoni za mwili.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,short_answer,medium,Taja mabadiliko mawili ya kimaumbile yanayotokea kwa mvulana wakati wa balehe.,,,Kukua kwa korodani na uume; kuongezeka kwa kimo na uzito; sauti kubadilika kuwa nzito; kuota ndevu; kupata ndoto nyevu (mtahiniwa ataje mawili yoyote).,Kitabu kinaorodhesha mabadiliko kadhaa ya kimaumbile kwa mvulana wakati wa balehe.,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu nadharia za kisayansi,Kuonesha uelewa wa nadharia za kisayansi,Kueleza hatua za makuzi za mwili wa binadamu,matching,hard,Oanisha hatua ya ukuaji wa binadamu na kipindi cha umri wake.,Utoto wa awali::Kuzaliwa hadi miaka 2||Utoto::Miaka 2 hadi 13||Utu uzima::Miaka 18 hadi 65||Uzee::Miaka 65 na kuendelea,,Utoto wa awali-miaka 0 hadi 2; Utoto-miaka 2 hadi 13; Utu uzima-miaka 18 hadi 65; Uzee-miaka 65 na kuendelea,Kila hatua ya ukuaji wa binadamu ina kipindi chake cha umri kama kilivyoelezwa kitabuni.,2,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu stadi za awali za kisayansi,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,mcq,easy,"Katika jaribio la kuchunguza hatua za ukuaji wa mmea, ni mahitaji gani kati ya yafuatayo yalitumika?","Mbegu za maharagwe, udongo wenye rutuba, chupa, maji|Mbegu, mchanga, jiwe, moto|Maji tu|Udongo na jua tu",,"Mbegu za maharagwe, udongo wenye rutuba, chupa, maji","Jaribio namba 1 lilihitaji mbegu za maharagwe au kunde, chupa au vikombe vya plastiki, udongo wenye rutuba na maji.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu stadi za awali za kisayansi,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,mcq,medium,"Katika jaribio la kuchunguza umuhimu wa hewa katika ukuaji wa mmea, chupa B ilifunikwa kwa kifuniko cha plastiki au kioo kwa lengo gani?",Kuzuia hewa kuingia|Kuongeza mwanga wa jua|Kuongeza joto|Kuzuia maji kuingia,,Kuzuia hewa kuingia,"Chupa B ilifunikwa vizuri ili kuzuia hewa, ili kulinganisha ukuaji wa mmea usiopata hewa ya kutosha na ule wa chupa A uliopata hewa.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu stadi za awali za kisayansi,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,mcq,medium,"Katika jaribio la kuchunguza umuhimu wa maji na mwanga wa jua, ni kopo lipi lililowekwa ndani ya boksi lisilopitisha mwanga bila kumwagiliwa maji?",Kopo C|Kopo A|Kopo B|Kopo D,,Kopo C,"Kopo A liliwekwa mahali penye mwanga na kumwagiliwa, Kopo B liliwekwa gizani lakini kikamwagiliwa, na Kopo C liliwekwa gizani bila kumwagiliwa.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu stadi za awali za kisayansi,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,mcq,easy,Lengo la Jaribio namba 4 katika sura ya ukuaji lilikuwa kubaini nini?,Hatua za ukuaji wa chura|Hatua za ukuaji wa kipepeo|Mahitaji ya udongo|Mzunguko wa hedhi,,Hatua za ukuaji wa chura,Jaribio namba 4 lilikuwa na lengo la kubaini hatua za ukuaji wa chura kuanzia yai hadi kuwa chura.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu stadi za awali za kisayansi,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,mcq,easy,"Katika jaribio la kubaini hatua za ukuaji wa mmea, mabadiliko yalitakiwa kuchunguzwa na kurekodiwa kwa muda gani?",Kila siku|Kila wiki|Kila mwezi|Mara moja tu,,Kila siku,Jaribio namba 1 lilielekeza kuchunguza na kurekodi mabadiliko yanayotokea kila siku kwa kutumia jedwali.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu stadi za awali za kisayansi,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,fill_blank,medium,"Katika jaribio la kuchunguza umuhimu wa hewa katika ukuaji wa mmea, chupa A iliwekwa mahali penye mwanga wa jua na ______ ya kutosha.",,Hewa|Giza|Barafu|Mvuke,Hewa,"Chupa A iliwekwa sehemu yenye mwanga wa jua na hewa ya kutosha, tofauti na chupa B iliyofunikwa.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu stadi za awali za kisayansi,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,fill_blank,easy,"Katika jaribio la kuchunguza hatua za ukuaji wa chura, mayai au viluwiluwi vilihifadhiwa katika chombo cha plastiki chenye ______.",,Maji safi|Mchanga mkavu|Mafuta|Theluji,Maji safi,Mayai au viluwiluwi vilichukuliwa na kuhifadhiwa katika chombo chenye maji safi kisha kupewa chakula kila siku.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu stadi za awali za kisayansi,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,true_false,easy,"Katika jaribio la kuchunguza hatua za ukuaji wa mmea, mbegu za maharagwe au kunde zinaweza kutumika.",,,Kweli,Jaribio namba 1 linataja mahitaji kuwa ni pamoja na mbegu za maharagwe au kunde.,1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
2023-JSS016-DRS V,Kumudu stadi za awali za kisayansi,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,Kufanya majaribio sahili ya ukuaji katika wanyama na mimea,true_false,medium,"Katika jaribio la umuhimu wa maji na mwanga wa jua, mimea yote mitatu (A, B na C) ilitendewa sawa.",,,Uongo,"Kopo A lilipata mwanga na maji, Kopo B lilikosa mwanga lakini lilipata maji, na Kopo C lilikosa mwanga na maji, hivyo hazikutendewa sawa.",1,"TET(2023), SAYANSI, KITABU CHA MWANAFUNZI, DARASA LA TANO, TET, DAR ES SALAAM",sw
